SMILES,Name
COc1ccc(OCc2ccc(cc2)C(=O)[N-]c2nncs2)cc1,ZINC00034281
O=C(CN1C(=O)Sc2ccccc12)Nc1ccc2OCCOc2c1,ZINC02461510
CC(Oc1ccccc1Cl)C(=O)Nc1ccc(cc1)C(C)=O,ZINC03514847
CCCC(=O)Nc1ccc(Cl)c(c1)-c1nc2ncccc2o1,ZINC00118169
COc1ccccc1C(=O)OCC(=O)Nc1ccc(F)cc1F,ZINC03619307
CSc1ccc(cc1)S(=O)(=O)NCCOc1ccccc1,ZINC02503582
CC(C)\N=C1/SC=C(N1\N=C/c1ccc(O)cc1O)c1ccc(F)cc1,ZINC03866811
CN(C)c1ccc(cc1)-c1nnc(S)n1\N=C\c1cccc(O)c1,ZINC01479069
CCN(CC)c1ccc(NC(=O)c2ccc3ncsc3c2)cc1,ZINC03322928
COc1ccccc1OCC(=O)NNC(=C)c1c(F)cccc1F,ZINC03245045
Clc1cccc(c1)N1NC(=C)\C(=C\NNc2ccccc2)C1=O,ZINC03067097
COc1ccc(NC(=O)CSc2nnc(-c3cccs3)n2C)cc1,ZINC00779361
Cc1ccc(NC(=O)COc2ccc3C=CC(=O)Oc3c2)cc1Cl,ZINC03598843
O=C1CS\C(N1Cc1ccccc1)=N/NC(=O)c1cccs1,ZINC04001552
CNS(=O)(=O)c1cccc(c1)C(=O)OCc1ccc(Cl)cc1,ZINC03490326
CN(C(C)=O)c1ccc([N-]C(=S)NC(=O)c2cccs2)cc1,ZINC02697830
Clc1cccc(c1)-n1nc(cc1C(=O)NC1CC1)-c1ccco1,ZINC00255032
CC(OC(=O)\C=C/c1ccc2OCOc2c1)C(=O)Nc1ccc(Cl)cc1,ZINC04465671
CCOc1ccc(NC2SC(=O)N(C2=O)c2ccccc2)cc1,ZINC00973419
CC1(CC(=O)N(Cc2ccccc2)O1)NNC(=S)c1ccccc1,ZINC03040681
COc1ccccc1Nc1nc(Cl)nc(Nc2ccccc2OC)n1,ZINC02497804
CC(NC(=O)C1=NN(C)C(=O)c2ccccc12)c1ccc(Br)cc1,ZINC03563887
Oc1ccc(Br)cc1\C=N\NC(=O)C1COc2ccccc2O1,ZINC02356835
COC(=O)c1ccc(cc1)\C=N\NC(=O)c1cccc(F)c1,ZINC00298772
Ic1ccccc1NC(=O)COC(=O)c1ccccc1,ZINC03519072
COc1cccc(Cn2cc(cn2)N2C(=O)c3ccccc3N=C2[S-])c1,ZINC02792524
COc1cccc(c1)C(=O)[N-]c1nnc(s1)C(C)c1ccccc1,ZINC00183217
NC(=S)N\N=C1\C(=O)N(Cc2ccccc2)c2ccccc12,ZINC04470139
CC(=O)c1ccc(O)c2NC(C3CC=CC3c12)c1ccc(Cl)cc1,ZINC01300536
BrC(\C=N/NC(=O)c1cc(n[nH]1)C1CC1)=C/c1ccccc1,ZINC03967890
Oc1ccc(I)cc1\C=N\NC(=O)C1COc2ccccc2O1,ZINC02293600
Oc1ccccc1\C=N\N=C1\NC(=O)C(Cc2ccc(F)cc2)S1,ZINC04284092
Cc1cccc(NC(=O)COC(=O)c2ccccc2I)c1,ZINC03391461
Cc1ccc(cc1Cl)N1NC(=C)\C(=C\c2ccc(O)cc2)C1=O,ZINC03854663
CCN(C(=O)CONC(=N)c1ccccc1Cl)c1ccccc1,ZINC03249788
OCCCc1nc2NC(=CC(c3ccccc3)n2n1)c1ccc(F)cc1,ZINC02487976
CCOC(=O)NN1C(Nc2ccccc2C1=O)c1cccs1,ZINC00217213
COc1ccc(cc1)C1C=C(Nc2nnnn12)c1ccc(Cl)cc1,ZINC00222255
COc1ccccc1\C=C1\C(=O)[N-]N(C1=O)c1ccc(Cl)cc1,ZINC03912754
COC(=O)c1ccc(NC(C)C(=O)Nc2ccccc2F)cc1,ZINC03454038
CCOC(=O)c1cnc([N-]c2nc3ccccc3s2)nc1CCl,ZINC00537011
CC1=C\C(NC(=N1)c1ccccc1O)=N/c1cccc(Cl)c1,ZINC04465151
Cc1cccc(NC(=O)CC2Sc3ccccc3NC2=O)c1C,ZINC00095674
COc1cccc(NC(=S)NNC(=O)c2ccccc2Cl)c1,ZINC00067682
CN1C(=O)\C(S\C1=N/c1ccccc1)=C\c1ccc(O)c(Br)c1,ZINC03976313
Oc1ccc(Br)cc1\C=N/NC(=O)COc1ccccc1,ZINC00261269
Nc1ccccc1NC(=O)CSc1nc2ccccc2s1,ZINC00405820
Cc1nc2ccc(cc2s1)S(=O)(=O)NCc1ccccc1,ZINC00343786
CCc1ccc(cc1)N1CC(CC1=O)C(=O)Nc1ccccc1F,ZINC00039392
CC(=O)Nc1cccc(OCC(=O)Nc2ccc(C)c(Cl)c2)c1,ZINC00575735
COc1ccc(C)cc1NC(=O)COc1ncnc2sccc12,ZINC03497000
O\N=C(/C1COC1)c1cc(F)cc(OCc2ccc3ccccc3c2)c1,ZINC00835696
CCN1C(=O)c2cccc3c(NC(=O)c4ccccc4Br)ccc1c23,ZINC01510420
CC(C)OC(=O)c1ccc(NC(=O)c2ccc(Br)o2)cc1,ZINC01284917
Clc1ccccc1NC(=S)N(CCC#N)Cc1cccnc1,ZINC03868521
Fc1ccccc1C(=O)NCCCNC(=O)c1ccccn1,ZINC04487338
Brc1ccccc1C(=O)N1CCC(CC1)NC(=O)c1ccccc1,ZINC01044210
Brc1ccccc1\C=N\NC(=O)CSc1nc2ccccc2[nH]1,ZINC00844736
CCSc1nnc(NC(=O)\C=C\c2cccc3ccccc23)s1,ZINC00191081
CC(C)C(=O)Nc1ccc(Cl)cc1C1=Nc2ccccc2NC1=O,ZINC04320292
COc1ccccc1OCc1csc(NC(=O)c2ccco2)n1,ZINC03241152
Cc1cccc(c1)C(=O)NNC(=S)NC(=O)c1ccccc1,ZINC02135477
COc1ccc(cc1)C(=O)C(=C\NC(N)=S)\c1ccc(OC)cc1,ZINC03913231
COc1ccccc1-c1nnc(S)n1\N=C/c1ccccc1O,ZINC03977248
Cc1ccc(OCC(=O)ONC(=N)c2ccccc2)c(Br)c1,ZINC02859995
O=C(Nc1ccc2OCCOc2c1)C(=S)[N-]Cc1ccccc1,ZINC00135861
CCc1ccccc1NC(=O)C(Cc1ccc(F)cc1)c1nnn[n-]1,ZINC03863270
Cc1c(Cl)cccc1NC(=O)c1nnn(c1C)-c1ccccc1F,ZINC02715817
Oc1c(CC=C)cccc1\C=N/n1c(S)nnc1-c1ccccc1,ZINC00457378
CSc1ncccc1C(=O)OCC(=O)Nc1ccccc1F,ZINC03238781
Cc1occc1-c1nnc(SCC(=O)Nc2ccc(F)cc2)n1C,ZINC00410518
Fc1ccc2SCC=C(NNC(=O)C3COc4ccccc4O3)c2c1,ZINC03546666
FC(F)Oc1ccccc1NC(=O)c1ccc(cc1)N1CCCC1=O,ZINC03432452
Cc1nn(Cc2ccc(F)cc2)c(C)c1NC(=O)c1cnn2cccnc12,ZINC01056841
COc1ccc(NC(=O)CN2C(=O)C(C)=Nc3ccccc23)cc1Cl,ZINC03257007
Fc1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c2ccccc2)c(F)c1,ZINC02647899
CC(N1C(=O)c2ccccc2C1=O)C(=O)Nc1ccc(Cl)cc1,ZINC00244498
Fc1ccc(NC(=O)COc2ccc3C4=C(CCCC4)C(=O)Oc3c2)cc1,ZINC01960654
COCCNc1c(nc2ccc(Cl)cn12)-c1ccc(O)cc1,ZINC04102756
CNc1ccccc1C(=O)OCC(=O)Nc1c(F)cccc1F,ZINC03423623
CCOc1cc(cc(Cl)c1O)\C=C1C(=O)N(N=C\1C)c1ccccc1,ZINC03890818
Cc1ccc(NC2=NN=C(Cc3ccccc3Cl)C(=O)N2)c(C)c1,ZINC02718995
Fc1ccc(NC(=O)COc2ncn(n2)-c2ccc(F)cc2)cc1,ZINC02524259
Brc1cccc(c1)\C=N/NC(=O)C1CN(C(=O)C1)c1ccccc1,ZINC00826017
Clc1ccccc1NC(=O)CCN1C(=O)C2C3CC(C=C3)C2C1=O,ZINC00224787
C1CN=C(O1)c1ccc2nc(SCc3ccccn3)[nH]c2c1,ZINC00002819
OC1(CS\C(N1Cc1ccco1)=N\c1cccnc1)c1ccc(F)cc1,ZINC04595087
Cc1cccc2C=C(COC(=O)c3ccc(F)cc3)C(=O)Nc12,ZINC01263607
Cc1cccc(NC(=O)c2[n-]cnc2C(=O)Nc2ccc(F)cc2)c1,ZINC00577578
COc1ccc(Nc2ccc3nnc(-c4ccc(Br)cc4)n3n2)cc1,ZINC00987084
CC(C(=O)NNC(=C)c1ccc(Br)cc1)n1nnc2ccccc12,ZINC02940961
CCOc1ccccc1NC(=O)c1ccc(Cl)c(N)c1,ZINC00365595
Cc1ccc(NC(=O)CSc2nnc(o2)-c2cccs2)cc1C,ZINC03475027
COc1ccc(NC(=O)COC(=O)c2ccccc2F)cc1Cl,ZINC03620262
COc1ccc(Br)cc1\C=N\NC(=O)c1ccccn1,ZINC00361544
Cn1nnnc1SC(C(=O)Nc1ccc(F)cc1)c1ccccc1,ZINC02653226
Cc1ccc(Cl)cc1NC(=O)COC(=O)C1COc2ccccc2O1,ZINC03497720
Clc1ccc(SCC2CNC3=Nc4ccccc4C(=O)N23)cc1,ZINC04091870
Fc1ccc(NC2=C(N3CCCCC3)C(=O)c3ccccc3C2=O)cc1,ZINC04093794
COc1ccc(NCC(=O)N\N=C\c2ccc(Br)cc2)cc1,ZINC01021308
CC(Sc1nnc(o1)-c1ccco1)C(=O)Nc1cccc(C)c1,ZINC03354901
CSc1nc2NC3=CCCC(=O)C3C(c3c(O)ccc4ccccc34)n2n1,ZINC02440422
Cc1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1Cl,ZINC00363047
CCN1C(=O)c2cccc3c(NC(=O)c4ccc(Cl)cc4)ccc1c23,ZINC00954859
Oc1ccccc1\C=N\NC(=S)NC1CC2CC1C1C=CCC21,ZINC00138011
COc1ccc(CC(=O)OCC(=O)Nc2ccc(Cl)cc2)cc1,ZINC03216392
Oc1ccc(F)cc1C(=C)NNC(=O)C1COc2ccccc2O1,ZINC03576756
COC(=O)c1ccc(\C=C2/C(=O)Nc3ccccc23)n1-c1ccc(F)cc1,ZINC04363624
COC(=O)c1cccc(NC(=O)Cc2ccc(Br)cc2)c1,ZINC03559232
CC1=C(C(NC(=S)N1)c1ccc(O)cc1)C(=O)Nc1ccccc1,ZINC00181542
CN(C)c1ccc(cc1)\C=C1/SC(Nc2ccc(O)cc2)=NC1=O,ZINC00094705
Brc1cccc(c1)\C=N/NC(=O)CNc1ccccc1,ZINC00058827
O=C(Nc1ccccc1)C1CCN(CC1)C(=O)c1cccs1,ZINC00783889
CCOc1cc(ccc1O)\C=C1\SC(Nc2ccccc2)=NC1=O,ZINC03863731
CC(Oc1ccccc1C#N)C(=O)Nc1cccc(Cl)c1,ZINC03445113
Cc1cc(Cl)ccc1NC(=O)COc1ncnc2ccccc12,ZINC03601836
Cc1cccc(NC(=O)CSc2nnc3sc4ccccc4n23)c1,ZINC00628132
COc1cccc(\C=N\NC(=S)Nc2cccc(C)c2)c1O,ZINC00731259
CN1C(=S)N\C(=C\c2ccc(o2)-c2ccccc2N(=O)=O)C1=O,ZINC03853514
O=C(CCCN1C(=S)[N-]c2ccsc2C1=O)Nc1ccccc1,ZINC00425443
COc1cc(cc(I)c1OCc1ccccc1)C(N)=O,ZINC00622374
CS(=O)(=O)SCCC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,ZINC02379167
COc1ccccc1N1C(=S)S\C(=C/c2cccc(O)c2)C1=O,ZINC01800691
COCC(=O)Nc1c(oc2ccccc12)C(=O)Nc1ccc(Cl)cc1,ZINC04162555
Cc1ccc(cc1)S(=O)(=O)[N-]c1ccc(Cl)c2cccnc12,ZINC01233332
CSc1ccccc1C(=O)OCC(=O)NC(=O)c1ccccc1,ZINC03420810
O=C1C=CC(=CN1Cc1ccccc1)c1nnc(SCC#C)o1,ZINC03052070
COc1cccc(c1)-c1noc(CCC(=O)Nc2ccccc2Cl)n1,ZINC02201737
COc1ccc(Nc2nc3[nH]nc(-c4ccccc4)c3s2)cc1,ZINC00002946
COc1ccc(cc1)-c1nnc(S)n1\N=C\c1ccccc1O,ZINC00550997
BrC(\C=N\NC(=O)c1cc(n[nH]1)C1CC1)=C/c1ccccc1,ZINC03967891
CN1C(=O)N(CC(=O)Nc2ccc(F)c(Cl)c2)C(=O)c2ccccc12,ZINC02922878
CCn1c(SCC(=O)c2ccc[nH]2)nnc1-c1cccs1,ZINC04516467
CCOc1ccc2nc(NC(=O)OCc3ccccc3)sc2c1,ZINC03305383
Fc1ccc(CN2C(=O)NC(NCc3ccc4OCOc4c3)=CC2=O)cc1,ZINC04033640
Cc1ccccc1N1N=C(CCC1=O)C(=O)Nc1ccccc1Cl,ZINC00534183
Brc1ccc(COC(=O)C2=CCC(=O)N(N2)c2ccccc2)cc1,ZINC03244705
CC(CNC(=O)c1cccs1)NC(=O)c1cccs1,ZINC02059515
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1[N-]S(=O)(=O)c1cccs1,ZINC02792233
COc1ccc2[nH]cc(CCNC(=S)Nc3ccccc3)c2c1,ZINC00072736
Clc1ccccc1\N=C1\NC(=O)\C(S1)=C/c1ccc2OCOc2c1,ZINC04470243
Brc1ccc(cc1)C(=O)CN1C(=O)NC2(CCc3ccccc23)C1=O,ZINC03563601
Clc1ccc(NC(=O)OCCCNC(=O)Oc2ccccc2)cc1,ZINC03147658
CC(=O)Nc1cccc(NC(=O)c2csc3ccccc23)c1,ZINC01056632
COc1cccc(c1)N1C([S-])=NC(=O)/C(=C\C=C\c2ccco2)C1=O,ZINC01773287
Cc1cc(I)ccc1NCC(=O)N\N=C/c1ccco1,ZINC03974326
Cc1ccc(Cl)cc1NC(=O)C1=CCC(=O)N(N1)c1ccccc1C,ZINC02431323
COC(=O)c1cc2cc(NC(=O)c3cccs3)ccc2s1,ZINC01392861
Cc1ccn(CC(=O)NNC(=S)NCc2ccccc2)n1,ZINC02765086
Brc1ccc(NC2CCCCC2NS(=O)(=O)c2ccccc2)cc1,ZINC02907998
COC(=O)C(O)(c1ccc(NC(=O)c2ccc(C)cc2)cc1)C(F)(F)F,ZINC03103302
Cn1cc(I)c(n1)C(=O)N\N=C/c1c[nH]c2ccccc12,ZINC01502081
COc1ccc(cc1)\C=C1\SC(Nc2ccc(F)cc2)=NC1=O,ZINC03858605
OCCCc1nc2NC(=CC(c3cccs3)n2n1)c1ccccc1,ZINC01889916
Cc1cccc(c1)N1C([S-])=NC(=O)/C(=C/C=C/c2ccco2)C1=O,ZINC03857426
Cc1nc(SCC2=Nc3ccsc3C(=O)N2)c2ccccc2n1,ZINC04292371
Cc1cc(NC(=O)c2cccs2)n(n1)-c1nc2ccccc2[nH]1,ZINC00201672
Cc1[nH]c2ccccc2c1CC1=NNC(=S)N1Cc1ccccc1,ZINC00610523
COc1cccc(\C=C2/S\C(NC2=O)=N\c2ccccc2)c1O,ZINC03971471
CC(OC(=O)c1ccccc1OC(F)F)C(=O)Nc1ccccc1,ZINC03536300
CC(N1C(=O)c2ccccc2C1=O)C(=O)Nc1cccc(F)c1,ZINC00043019
CCc1nnc([N-]C(=O)c2ccc(o2)-c2ccccc2Cl)s1,ZINC00620081
Cc1ccc(Cl)cc1NC(=O)CSC(=O)c1ccccc1,ZINC03275394
Brc1c(OCC(=O)Nc2cccnc2)ccc2ccccc12,ZINC01124963
CC(C)(C)c1ccc(cc1)C1=CSc2nnc(-c3ccco3)n2N1,ZINC02660594
COc1ccccc1NC1=C(Cl)C(=O)N(C1=O)c1ccccc1OC,ZINC01927575
CCc1nnc(NC(=O)C(c2ccccc2)c2ccccc2)s1,ZINC00133336
CC(C)\C=C(/NNS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,ZINC03858522
CSc1ccc(cc1)\C=N/NC(=O)c1cc(n[nH]1)-c1ccccc1,ZINC00435476
Cc1ccc(C)c(c1)S(=O)(=O)N\N=C/c1c[nH]c2ccc(Br)cc12,ZINC04465486
Cc1ccc(NC(=O)CC2Sc3ccccc3NC2=O)c(C)c1,ZINC00108888
CC(Sc1nncs1)C(=O)Nc1ccc(Oc2ccccc2)cc1,ZINC02649057
Clc1ccc2[nH]c(N\N=C\c3ccc4OCOc4c3)nc2c1,ZINC03902085
CN(c1ccc(O)cc1)C1=NC(=O)/C(S1)=C\c1ccccc1Cl,ZINC04468175
Cc1c(Cl)cccc1NC(=O)CSc1ncnc2ccccc12,ZINC03244100
COc1ccc(NC(=S)NNC(=O)c2cccs2)cc1,ZINC00383353
COc1ccc(Nc2nc(N)c(s2)C(=O)c2ccc(OC)cc2)cc1,ZINC01432663
O=C(CSc1ncnc2sccc12)Nc1ccc2OCOc2c1,ZINC03604408
COc1ccc(cc1)C(=O)OCCNC(=O)c1c(Cl)nc2ccccn12,ZINC03231140
CC(C)(C)NC(=O)c1ccc(NC(=O)c2cccs2)cc1,ZINC00312836
CC(C)CNC(=O)c1ccc(NC(=O)c2ccccc2I)cc1,ZINC01163515
Brc1ccc(cc1)N1[N-]C(=O)\C(=C\C=C\c2ccco2)C1=O,ZINC03858992
COCCNC(=S)NNC(=C)c1ccc2ccccc2c1,ZINC03224254
Clc1ncccc1C(=O)OCC(=O)Nc1ccc2CCCc2c1,ZINC03523763
COc1ccc(cc1)\C=N\n1c(S)nnc1-c1cccc(C)c1,ZINC00520361
CN(C)S(=O)(=O)c1ccc(NC(=O)c2cccc(Br)c2)cc1,ZINC01132231
COc1ccccc1C(=O)[N-]c1nnc(s1)-c1ccccc1C,ZINC00818976
CCNc1ccc(Br)cc1-c1nc2ccccc2nc1O,ZINC00182179
Cc1ccc(cc1)\N=C1/NC(=O)\C(S1)=C\c1ccccc1O,ZINC03986414
COc1ccccc1N1CC(CC1=O)C(=O)Nc1ccc(Cl)cc1,ZINC03452650
COc1ccc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)cc1,ZINC00950776
COc1ccccc1N1C(=S)SC(C(=O)Nc2ccccc2)=C1N,ZINC03632809
COc1ccc(cc1OC)C(=O)n1nc(nc1N)-c1ccc(Cl)cc1,ZINC00800883
Clc1cc(ccc1NCCc1nc2ccccc2[nH]1)N(=O)=O,ZINC03878106
Cc1ccc(F)c(NC(=O)CN2C(=O)CSc3ccccc23)c1,ZINC00611834
COc1ccc(NC(=O)CSc2nnc(C)c3ccccc23)cc1,ZINC00502274
Brc1ccc(N\N=C2/C(=C)NN(C2=O)c2ccccc2)cc1,ZINC03975100
CC1=C(C(C(C#N)C(=S)N1)c1ccco1)C(=O)Nc1ccccc1,ZINC01029857
Clc1ccc(cc1)C(=O)Nc1ccc(cc1)N1CCCC1=O,ZINC00471598
CC(N1C(=O)c2ccccc2C1=O)C(=O)Nc1ccccc1Cl,ZINC00255739
COC(=O)c1cc(NC(=O)CCc2ccccc2)ccc1Cl,ZINC00563076
CCOC(=O)C1=C(N)OC2=C(C1c1ccc(F)cc1F)C(=O)Oc1ccccc21,ZINC00658549
Cc1ccc(NC(=O)C2=CCC(=O)N(N2)c2ccccc2)c(Br)c1,ZINC02421800
Cc1ccccc1CSCCNS(=O)(=O)c1ccc(F)cc1,ZINC02816974
COc1cccc(c1)C(=O)[N-]c1nnc(Cc2ccc(Cl)cc2)s1,ZINC00947353
COc1cc(cc(Cl)c1O)\C=C1/S\C(NC1=O)=N/c1ccccc1,ZINC03971751
CC(C)c1ccccc1NC(=O)COC(=O)c1ccc(F)cc1,ZINC00131883
COc1ccc(cc1)\C=N\N1C(=S)NN=C1c1ccccc1,ZINC00032565
COc1cc(Cl)ccc1NC(=O)Oc1cccc(NC(C)=O)c1,ZINC00399689
Cc1cc([nH]n1)C(=O)N\N=C\c1ccc(o1)-c1ccc(Br)cc1,ZINC00880483
Cc1ccc(NC(=O)COC(=O)c2ccc3OCOc3c2)c(Br)c1,ZINC03437135
Cc1ccc(cc1)S(=O)(=O)NCC(OCCCl)c1ccccc1,ZINC03077791
Nc1ccccc1SC1CC(=O)N(C1=O)c1cccc(F)c1,ZINC00098407
Cn1c(nc2ccccc12)-c1ccc(s1)C(=O)Nc1nccs1,ZINC00543013
COc1ccccc1NC(=O)C(C)OC(=O)c1ccc2ncsc2c1,ZINC03516861
CSc1ccc(cc1)\C=N/NC(=O)CSc1ncccn1,ZINC00173084
Cn1c(Cc2cccs2)nnc1SCc1nc2ccccc2[nH]1,ZINC01058058
Cc1cccc(NC(=O)C2CN(C(=O)C2)c2ccc(Br)cc2)n1,ZINC00896262
FC(F)Oc1ccccc1C(=O)OCC(=O)Nc1ccccc1,ZINC03573517
COc1ccc(cc1Br)\C=N\NS(=O)(=O)c1ccccc1,ZINC00657438
Cc1ccccc1N\C=C(\C#N)c1nc2cc(Cl)ccc2o1,ZINC00333718
CC(=O)Nc1ccc(NC(=O)\C=C/c2ccccc2F)cc1,ZINC03858147
Cc1cccc(NC(=O)CC2Sc3ccccc3NC2=O)c1,ZINC00081148
O=C1CS\C(N1CCc1c[nH]c2ccccc12)=N\c1ccccc1,ZINC03889778
COc1ccc(cc1)-c1nnc(NC(=O)CCc2ccccc2)s1,ZINC00194533
OC1(N(OC2CCCCO2)C(=O)c2ccccc12)c1ccc(Cl)cc1,ZINC00641305
CC1(CC(=O)N(O1)c1ccccc1)NNC(=S)c1ccccc1,ZINC03067798
Clc1ccccc1-c1ccc(\C=C2/C(=N)N3NC(=C)SC3=NC2=O)o1,ZINC02994085
CC(=O)c1cccc(NC(=O)COc2ccc(I)cc2)c1,ZINC01125234
COc1cc(ccc1O)\C=C1\SC(Nc2ccccc2Cl)=NC1=O,ZINC03856271
CCOC(=O)c1ccc(NCC(=O)Nc2ccc(F)cc2)cc1,ZINC00132517
Brc1cc(ccc1OCC#C)C=C1C(=O)c2ccccc2C1=O,ZINC02123446
CCOc1ccc(cc1)S(=O)(=O)N\N=C/c1c(F)cccc1Cl,ZINC03867900
O=C(COc1ncnc2sccc12)Nc1ccc(cc1)N1CCOCC1,ZINC02664821
Cc1ccc(s1)C(=O)NNC(=S)Nc1cccc2ccccc12,ZINC00609269
COc1c(ccc2ccccc12)C(=O)Nc1ccc(SC#N)cc1,ZINC00471327
Brc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,ZINC00628992
CC(C)CN1C(=O)c2ccc(NC(=O)c3cccs3)cc2C1=O,ZINC02880798
Cc1ccc(cc1)N1C(=O)C(Cl)=C(Nc2cccc(O)c2)C1=O,ZINC00107289
COc1ccc(cc1C)C(=O)CSC1=Nc2ccccc2C(=O)N1,ZINC00111913
COc1cc(\C=C2\C(=C)NN(C2=O)c2ccc(C)cc2)c(Cl)cc1O,ZINC03858517
CC1=C(Sc2nc3ccccc3[nH]2)C(=O)Nc2cc3OCOc3cc12,ZINC03868583
Cc1c(F)cccc1NS(=O)(=O)c1ccc2CCc3cccc1c23,ZINC01428409
Clc1ccc(cc1)S(=O)(=O)NC1CCCCC1Oc1ccccc1,ZINC01167866
Brc1cccc(NC(=O)COc2cnc3ccccc3n2)c1,ZINC02643437
Cc1ccsc1\C=N/n1c(S)nnc1-c1cc([nH]n1)-c1ccccc1,ZINC03967927
CC(OC(=O)c1ccc(Cl)cc1)C(=O)Nc1ccc2OCOc2c1,ZINC03512203
COC(=O)c1ccc2S\C(=C/c3cccc(Cl)c3)C(=O)Nc2c1,ZINC03029918
Cn1ncc(Cl)c1C(=O)Nc1ccn(Cc2ccccc2)n1,ZINC00374758
Cc1cccc(Cn2nnc(C(=O)Nc3ccc(Br)cc3)c2N)c1,ZINC02686584
CCOC(=O)c1ccccc1-c1csc(NC(=O)c2ccc(F)cc2)n1,ZINC01389438
CSc1ccc(Cl)c(c1)C(=O)OCC(=O)NC(=O)c1ccccc1,ZINC03474364
Ic1ccc(NC(=O)COC(=O)COc2ccccc2)cc1,ZINC03388798
COc1ccc(CC2S\C(NC2=O)=N\c2ccc(F)cc2)cc1,ZINC03972243
CC(C)(O)C#Cc1ccc(s1)C(=O)Nc1ccc2OCOc2c1,ZINC01424359
C=CCSc1nnc-2c(OC(Nc3ccccc-23)c2cccs2)n1,ZINC02878402
COc1ccc(NC(=O)COC(=O)c2ccccn2)cc1Cl,ZINC03619070
COc1ccc(cc1)C(=O)OCC(=O)Nc1cccc(Cl)c1C,ZINC01934389
Fc1ccc(cc1)-c1cnn2CCN(Nc12)C(=O)\C=C\c1ccccc1,ZINC00003613
Cc1[nH]c2ccccc2c1\C=C(/C#N)C(=O)Nc1ccc(Cl)cc1,ZINC00115727
CCn1ncc(Br)c1C(=O)Nc1ccc(cc1)-c1ccno1,ZINC01433004
CC(OC(=O)c1cccc(Br)c1)C(=O)Nc1ccccc1,ZINC01922901
COc1ccccc1\C=C1\C(=O)NC(=S)N(C1=O)c1ccc(C)cc1,ZINC04465104
Cc1ccc(cc1)-n1nnc(C(=O)Nc2ccc(F)cc2)c1C,ZINC02713190
Cc1ccc(o1)\C=N/NC(=O)CNC(=O)c1ccc(Cl)cc1,ZINC03977455
Clc1cccc(c1)N1[N-]C(=O)\C(=C/C=C/c2ccco2)C1=O,ZINC02049650
CCC\C=C(/NNC(=O)c1ccc(Br)o1)c1ccccc1,ZINC03852862
OCCC1=C(N=C(NC1=O)c1ccccc1)c1ccc(Cl)cc1,ZINC01872774
COc1ccc(CC(=O)NNC(=O)c2ccccc2Br)cc1,ZINC00670943
COC(=O)c1ccc(cc1)\C=C1\S\C(NC1=O)=N/c1ccccc1,ZINC03899295
CC(Oc1ccc(Cl)c2ccccc12)C(=O)Nc1ccc2OCOc2c1,ZINC03422365
Clc1cccc(NC(=O)COC(=O)\C=C/c2ccc3OCOc3c2)c1,ZINC03867642
CN(C)c1ccc(o1)\C=C1/C(=O)NC(=O)N(C1=O)c1cccc(Br)c1,ZINC03854401
Clc1ccc(cc1)-c1cc([nH]n1)C(=O)N\N=C/c1ccco1,ZINC03891644
Cc1ccccc1-n1c(C)nnc1SCC(=O)Nc1cccc(F)c1,ZINC03424286
Cc1ccccc1\N=C1/Oc2ccc(Br)cc2C=C1C(N)=O,ZINC03856462
CN1C(=O)c2ccccc2N=C1SCC(=O)Nc1cccc(Cl)c1C,ZINC00905564
COc1ccc(cc1)N1C([S-])=NC(=O)/C(=C/C=C/c2ccco2)C1=O,ZINC03857551
Clc1ncccc1C(=O)n1c(SCC#C)nnc1-c1ccccc1,ZINC02571090
Cc1ccc(NC(=S)N\N=C/c2ccccc2O)cc1C,ZINC03998905
CC1Cc2ccccc2N1C(=O)CSc1ccccc1N,ZINC00415376
CCOC(=O)c1cccc(n1)C(=O)Nc1ccc(I)cc1,ZINC01507505
Cc1c(Cl)cccc1N\N=C1\C(=C)NN(C1=O)c1ccccc1,ZINC03993168
COc1cc(ccc1O)\C=C1SC(\N=C/1[O-])=N\c1ccc(F)cc1,ZINC04469438
Cc1ccc(NC(=O)COC(=O)c2ccc(O)cc2)cc1Cl,ZINC03619117
COc1ccccc1NC(=O)COC(=O)c1ccccc1Cl,ZINC01960547
COc1ccc(cc1)C(=O)OC(C)C(=O)Nc1ccc(F)cc1,ZINC01977377
CC1([N-]C(=O)N(CC(=O)Nc2cccc(F)c2)C1=O)c1ccccc1Cl,ZINC03462541
Cc1ccc(F)cc1NC(=O)CSc1nnc2[nH]c3ccccc3n12,ZINC03599096
COC(=O)c1ccc(NC(=O)c2cccc(Br)c2)cc1,ZINC00242118
CCn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1ccco1,ZINC00416663
CSc1ccc(cc1)S(=O)(=O)Nc1ccc2CCc3cccc1c23,ZINC01160232
CSc1ccc(cc1)\C=C1\C(=O)NC(=O)N(C1=O)c1ccc(F)cc1,ZINC03854350
Oc1ccc(c(F)c1)-c1cc(C(=O)N2CCCC2)c2ccccc2n1,ZINC00009197
